seed,method,risk_budget,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
6,typed_disagreement_protocol_v4,0.100000,48,0.508231,0.035407,0.060816,0.005107,0.402778,0.048469,0.562500,0.102300,0.163194,0.083946,0.251817,0.008211,0.298088,0.037669,0.156150,0.039006,0.909722,0.048591,0.809028,0.049585
6,typed_disagreement_protocol_v4,0.150000,48,0.527109,0.032646,0.071836,0.006969,0.437500,0.059661,0.541667,0.101313,0.104167,0.064242,0.236234,0.012873,0.281851,0.041826,0.172387,0.040918,0.819444,0.080696,0.857639,0.043486
6,worldbench_diagnostic_probe,0.000000,48,0.496062,0.019521,0.075769,0.009498,0.444444,0.061000,0.399306,0.134681,0.250000,0.123796,0.281521,0.002482,0.329573,0.033383,0.124666,0.032275,1.000000,0.000000,0.965278,0.033635
6,worldbench_diagnostic_probe,0.020000,48,0.504192,0.014792,0.077904,0.009531,0.388889,0.062532,0.399306,0.134329,0.250000,0.123796,0.281359,0.002546,0.322206,0.030306,0.132033,0.028669,1.000000,0.000000,0.982639,0.014556
6,worldbench_diagnostic_probe,0.050000,48,0.499992,0.016707,0.076105,0.009197,0.364583,0.055582,0.395833,0.134641,0.250000,0.123796,0.281495,0.002496,0.324835,0.032747,0.129403,0.031171,1.000000,0.000000,0.972222,0.024477
6,worldbench_diagnostic_probe,0.080000,48,0.495014,0.018536,0.077045,0.009270,0.423611,0.063749,0.385417,0.136916,0.246528,0.122254,0.280865,0.002761,0.331439,0.035265,0.122799,0.033627,0.996528,0.006806,0.972222,0.026339
6,worldbench_diagnostic_probe,0.100000,48,0.506946,0.013859,0.078475,0.009428,0.489583,0.050918,0.402778,0.134010,0.246528,0.122254,0.280690,0.002750,0.318712,0.029788,0.135526,0.028429,0.996528,0.006806,0.989583,0.015088
6,worldbench_diagnostic_probe,0.150000,48,0.501195,0.013387,0.077691,0.009352,0.375000,0.062658,0.399306,0.133977,0.246528,0.122254,0.280443,0.002747,0.324857,0.031184,0.129382,0.028985,0.996528,0.006806,0.979167,0.018518
7,bayesian_active_model_selection,0.000000,48,0.445841,0.039959,0.064648,0.008848,0.395833,0.061226,0.503472,0.109822,0.204861,0.104412,0.238605,0.006804,0.371659,0.044214,0.080828,0.045808,0.913194,0.036379,0.746528,0.072779
7,bayesian_active_model_selection,0.020000,48,0.473589,0.033728,0.068580,0.007785,0.343750,0.068366,0.534722,0.107852,0.187500,0.098051,0.232809,0.008251,0.338575,0.037504,0.113912,0.040685,0.892361,0.045088,0.791667,0.058762
7,bayesian_active_model_selection,0.050000,48,0.498689,0.031413,0.080601,0.010701,0.395833,0.061994,0.524306,0.099661,0.163194,0.088338,0.221450,0.010335,0.320511,0.034378,0.131976,0.037428,0.826389,0.058324,0.843750,0.047056
7,bayesian_active_model_selection,0.080000,48,0.519704,0.026705,0.091306,0.012750,0.385417,0.068193,0.545139,0.104185,0.145833,0.081158,0.213641,0.011215,0.306886,0.036613,0.145601,0.035999,0.788194,0.065780,0.892361,0.038280
7,bayesian_active_model_selection,0.100000,48,0.540281,0.029553,0.088961,0.010424,0.402778,0.062152,0.590278,0.106528,0.149306,0.083238,0.218337,0.010463,0.276798,0.031668,0.175689,0.033081,0.822917,0.061057,0.927083,0.039992
7,bayesian_active_model_selection,0.150000,48,0.551994,0.024416,0.102556,0.011948,0.333333,0.046646,0.569444,0.104681,0.118056,0.070110,0.203558,0.011942,0.277010,0.029610,0.175477,0.030545,0.739583,0.068019,0.961806,0.026170
7,conformal_risk_filter,0.000000,48,0.097339,0.020117,0.009567,0.004435,0.180556,0.043316,0.000000,0.000000,0.211806,0.107756,0.235033,0.006403,0.743913,0.029828,-0.291426,0.026131,0.937500,0.034559,0.076389,0.037618
7,conformal_risk_filter,0.020000,48,0.099149,0.014344,0.012919,0.004319,0.131944,0.036339,0.000000,0.000000,0.218750,0.109246,0.232922,0.005082,0.746472,0.020031,-0.293985,0.017222,0.923611,0.027439,0.083333,0.027510
7,conformal_risk_filter,0.050000,48,0.147101,0.023662,0.030706,0.008575,0.177083,0.043937,0.010417,0.011534,0.173611,0.088054,0.214560,0.008917,0.701880,0.032520,-0.249393,0.029794,0.822917,0.048051,0.187500,0.047276
7,conformal_risk_filter,0.080000,48,0.161174,0.028032,0.031885,0.009623,0.163194,0.044027,0.017361,0.017506,0.173611,0.090177,0.215662,0.009093,0.685826,0.036903,-0.233339,0.034377,0.840278,0.048591,0.211806,0.054796
7,conformal_risk_filter,0.100000,48,0.176826,0.026955,0.028650,0.006503,0.104167,0.035902,0.034722,0.023742,0.177083,0.090933,0.218214,0.007724,0.661024,0.036708,-0.208537,0.034654,0.868056,0.042350,0.229167,0.049236
7,conformal_risk_filter,0.150000,48,0.215476,0.026670,0.040369,0.008334,0.152778,0.037460,0.062500,0.038447,0.180556,0.091155,0.210124,0.007645,0.625688,0.034337,-0.173201,0.031059,0.836806,0.042939,0.305556,0.048955
7,failure_aware_rl_recovery,0.000000,48,0.514715,0.071664,0.042600,0.007264,0.208333,0.050069,0.121528,0.092139,0.201389,0.101992,0.252815,0.006231,0.297946,0.075061,0.169927,0.078519,0.934028,0.034716,0.663194,0.088338
7,failure_aware_rl_recovery,0.020000,48,0.550997,0.063526,0.060187,0.007950,0.222222,0.054444,0.118056,0.089651,0.190972,0.097259,0.237892,0.007280,0.268991,0.068351,0.198589,0.071903,0.857639,0.041254,0.756944,0.070110
7,failure_aware_rl_recovery,0.050000,48,0.585340,0.058936,0.061490,0.007253,0.194444,0.045965,0.118056,0.089651,0.170139,0.087801,0.234963,0.008574,0.224011,0.067066,0.244337,0.069457,0.847222,0.052227,0.812500,0.060448
7,failure_aware_rl_recovery,0.080000,48,0.592977,0.055419,0.066050,0.008601,0.218750,0.048784,0.125000,0.092016,0.173611,0.090700,0.230889,0.009724,0.218766,0.062582,0.249379,0.066185,0.826389,0.059130,0.833333,0.053273
7,failure_aware_rl_recovery,0.100000,48,0.622329,0.049936,0.066412,0.008145,0.211806,0.051227,0.121528,0.089535,0.145833,0.078190,0.227903,0.011061,0.176366,0.054787,0.291481,0.057593,0.826389,0.063749,0.885417,0.050686
7,failure_aware_rl_recovery,0.150000,48,0.640930,0.041260,0.072826,0.006543,0.197917,0.046296,0.125000,0.089408,0.131944,0.069432,0.220243,0.010489,0.156157,0.045009,0.311265,0.046509,0.791667,0.061898,0.930556,0.032013
7,recovery_first_policy,0.000000,48,0.587381,0.040592,0.049160,0.005980,0.187500,0.040833,0.107639,0.079310,0.197917,0.100918,0.232819,0.007051,0.213336,0.041496,0.265074,0.043624,0.902778,0.041074,0.767361,0.049346
7,recovery_first_policy,0.020000,48,0.550986,0.040004,0.049597,0.007377,0.121528,0.033325,0.086806,0.067379,0.197917,0.100918,0.231487,0.007203,0.256365,0.041637,0.219485,0.043854,0.888889,0.040494,0.725694,0.055440
7,recovery_first_policy,0.050000,48,0.590010,0.035227,0.057466,0.008120,0.145833,0.044172,0.093750,0.073372,0.173611,0.089651,0.222368,0.009385,0.214290,0.039589,0.262858,0.039780,0.840278,0.054118,0.795139,0.049823
7,recovery_first_policy,0.080000,48,0.607473,0.035374,0.063223,0.008304,0.145833,0.037196,0.100694,0.077041,0.145833,0.075104,0.216396,0.010550,0.197138,0.042162,0.280239,0.042566,0.805556,0.061000,0.833333,0.050540
7,recovery_first_policy,0.100000,48,0.602627,0.034314,0.067730,0.008422,0.166667,0.047649,0.104167,0.079391,0.156250,0.082190,0.213491,0.009836,0.209295,0.042508,0.267510,0.041760,0.788194,0.057327,0.833333,0.043498
7,recovery_first_policy,0.150000,48,0.640193,0.028113,0.069289,0.009809,0.152778,0.043316,0.104167,0.080573,0.145833,0.075731,0.212665,0.010335,0.165303,0.035348,0.313683,0.035709,0.788194,0.059752,0.885417,0.039095
7,risk_bounded_typed_disagreement_protocol_v5,0.000000,48,0.450518,0.041504,0.070380,0.010012,0.461806,0.056076,0.500000,0.104756,0.166667,0.086450,0.256134,0.009142,0.396447,0.043051,0.056040,0.047061,0.847222,0.054008,0.725694,0.069793
7,risk_bounded_typed_disagreement_protocol_v5,0.020000,48,0.477592,0.044829,0.073162,0.009725,0.427083,0.057465,0.524306,0.101074,0.166667,0.089673,0.254066,0.009936,0.367170,0.042725,0.085317,0.047102,0.847222,0.054877,0.756944,0.068056
7,risk_bounded_typed_disagreement_protocol_v5,0.050000,48,0.526566,0.030734,0.093178,0.010908,0.493056,0.053236,0.548611,0.106528,0.107639,0.058754,0.236918,0.012230,0.323490,0.029762,0.128997,0.030353,0.753472,0.069453,0.878472,0.043213
7,risk_bounded_typed_disagreement_protocol_v5,0.080000,48,0.541473,0.031523,0.087686,0.009941,0.454861,0.054796,0.576389,0.106528,0.104167,0.059661,0.240087,0.013214,0.294900,0.032588,0.157587,0.035886,0.774306,0.076270,0.895833,0.044172
7,risk_bounded_typed_disagreement_protocol_v5,0.100000,48,0.574748,0.029208,0.097032,0.008638,0.538194,0.055226,0.604167,0.106380,0.072917,0.042291,0.229948,0.013748,0.262105,0.031801,0.190382,0.032198,0.729167,0.081739,0.954861,0.023302
7,risk_bounded_typed_disagreement_protocol_v5,0.150000,48,0.590763,0.029640,0.100307,0.009474,0.451389,0.053236,0.618056,0.110452,0.020833,0.018518,0.222824,0.017735,0.241433,0.033566,0.211054,0.034764,0.680556,0.106916,0.986111,0.013170
7,robust_mpc_fallback,0.000000,48,0.198168,0.033683,0.023247,0.005762,0.135417,0.042011,0.062500,0.039658,0.215278,0.108290,0.246075,0.005670,0.648498,0.043188,-0.194046,0.041276,0.930556,0.030500,0.232639,0.052142
7,robust_mpc_fallback,0.020000,48,0.306418,0.043699,0.044043,0.008268,0.128472,0.042663,0.131944,0.071446,0.208333,0.105431,0.230355,0.007378,0.535913,0.047430,-0.080823,0.049318,0.878472,0.043213,0.413194,0.062271
7,robust_mpc_fallback,0.050000,48,0.380138,0.042508,0.054304,0.007285,0.163194,0.044027,0.145833,0.075731,0.173611,0.090177,0.219156,0.007703,0.450043,0.050290,0.005662,0.050903,0.843750,0.049025,0.538194,0.059354
7,robust_mpc_fallback,0.080000,48,0.443728,0.040482,0.071232,0.009901,0.142361,0.041254,0.131944,0.074683,0.156250,0.083333,0.203416,0.010073,0.384525,0.056549,0.072057,0.054636,0.774306,0.062650,0.670139,0.061121
7,robust_mpc_fallback,0.100000,48,0.470543,0.035365,0.077947,0.009073,0.125000,0.040688,0.156250,0.081612,0.114583,0.060863,0.195095,0.010177,0.355199,0.047381,0.100618,0.046930,0.729167,0.065698,0.718750,0.051610
7,robust_mpc_fallback,0.150000,48,0.538010,0.027833,0.090288,0.009164,0.152778,0.043316,0.177083,0.090411,0.104167,0.053826,0.184225,0.010450,0.281679,0.039542,0.174516,0.037377,0.694444,0.071694,0.836806,0.039496
7,typed_disagreement_protocol_v4,0.000000,48,0.370638,0.035168,0.044328,0.005654,0.430556,0.057405,0.416667,0.089144,0.194444,0.097910,0.264851,0.006147,0.456433,0.039319,-0.003946,0.041913,0.940972,0.032969,0.583333,0.065967
7,typed_disagreement_protocol_v4,0.020000,48,0.407485,0.030784,0.047994,0.005506,0.416667,0.057542,0.468750,0.094128,0.187500,0.095112,0.262703,0.006640,0.412398,0.034323,0.040089,0.036650,0.937500,0.037196,0.645833,0.059661
7,typed_disagreement_protocol_v4,0.050000,48,0.463833,0.038543,0.056698,0.005934,0.475694,0.058350,0.510417,0.095003,0.170139,0.087801,0.254333,0.007621,0.349479,0.042174,0.103008,0.046055,0.909722,0.046604,0.736111,0.064395
7,typed_disagreement_protocol_v4,0.080000,48,0.470611,0.034520,0.060897,0.004760,0.451389,0.058324,0.524306,0.100134,0.135417,0.071246,0.248007,0.010217,0.342928,0.039914,0.109559,0.042297,0.868056,0.060709,0.756944,0.054985
7,typed_disagreement_protocol_v4,0.100000,48,0.523683,0.038261,0.069779,0.006162,0.475694,0.065960,0.545139,0.105090,0.104167,0.058053,0.238437,0.012292,0.284364,0.042786,0.168123,0.045589,0.829861,0.076887,0.840278,0.051429
7,typed_disagreement_protocol_v4,0.150000,48,0.539331,0.032635,0.072601,0.005288,0.447917,0.058485,0.590278,0.103830,0.107639,0.065600,0.239061,0.013014,0.266193,0.037790,0.186294,0.039868,0.843750,0.079260,0.881944,0.040054
7,worldbench_diagnostic_probe,0.000000,48,0.505476,0.014369,0.079317,0.009785,0.399306,0.062838,0.402778,0.134714,0.246528,0.122254,0.280752,0.002596,0.320325,0.030311,0.132162,0.029565,0.996528,0.006806,0.989583,0.011534
7,worldbench_diagnostic_probe,0.020000,48,0.506371,0.014524,0.078263,0.009628,0.375000,0.057129,0.406250,0.134388,0.250000,0.123796,0.281216,0.002479,0.318200,0.029370,0.134287,0.028833,1.000000,0.000000,0.986111,0.013170
7,worldbench_diagnostic_probe,0.050000,48,0.506741,0.013463,0.078228,0.009555,0.427083,0.067320,0.409722,0.132278,0.246528,0.122254,0.280926,0.002502,0.317550,0.029181,0.134937,0.028160,0.996528,0.006806,0.986111,0.013170
7,worldbench_diagnostic_probe,0.080000,48,0.504288,0.014815,0.079278,0.009764,0.381944,0.051429,0.395833,0.136039,0.246528,0.122254,0.280719,0.002615,0.321405,0.032102,0.131082,0.030716,0.996528,0.006806,0.989583,0.015088
7,worldbench_diagnostic_probe,0.100000,48,0.492955,0.017312,0.078575,0.009979,0.423611,0.063749,0.385417,0.136570,0.246528,0.122254,0.281083,0.002523,0.334501,0.035527,0.117986,0.033946,0.996528,0.006806,0.975694,0.025714
7,worldbench_diagnostic_probe,0.150000,48,0.498512,0.015945,0.077698,0.009429,0.375000,0.050069,0.392361,0.133535,0.246528,0.122254,0.280607,0.002576,0.326682,0.033421,0.125805,0.032419,0.996528,0.006806,0.975694,0.019427
8,bayesian_active_model_selection,0.000000,48,0.452388,0.030955,0.062569,0.007516,0.399306,0.053926,0.493056,0.103374,0.204861,0.105314,0.235886,0.007503,0.362286,0.036741,0.093852,0.038451,0.902778,0.038702,0.746528,0.058350
8,bayesian_active_model_selection,0.020000,48,0.459883,0.030342,0.071887,0.010216,0.319444,0.055732,0.482639,0.103502,0.187500,0.098051,0.229069,0.009321,0.363645,0.034870,0.092493,0.037808,0.857639,0.052369,0.777778,0.058628
8,bayesian_active_model_selection,0.050000,48,0.498192,0.029899,0.078688,0.010232,0.378472,0.058147,0.524306,0.102469,0.166667,0.090199,0.221592,0.009914,0.322076,0.032355,0.134061,0.033258,0.829861,0.057121,0.836806,0.049106
8,bayesian_active_model_selection,0.080000,48,0.518723,0.032098,0.083646,0.012044,0.378472,0.050295,0.548611,0.106083,0.159722,0.085325,0.218359,0.010428,0.301787,0.037670,0.154351,0.038972,0.819444,0.060611,0.875000,0.047150
8,bayesian_active_model_selection,0.100000,48,0.533659,0.021941,0.096080,0.011839,0.333333,0.051467,0.538194,0.101191,0.135417,0.074492,0.206082,0.011000,0.295683,0.026750,0.160455,0.025942,0.753472,0.063772,0.920139,0.032243
8,bayesian_active_model_selection,0.150000,48,0.541428,0.024233,0.097913,0.012585,0.322917,0.057052,0.565972,0.105539,0.118056,0.072758,0.204690,0.012994,0.287152,0.034098,0.168986,0.033606,0.743056,0.076560,0.937500,0.035902
8,conformal_risk_filter,0.000000,48,0.103882,0.018549,0.013805,0.005206,0.184028,0.048864,0.000000,0.000000,0.218750,0.110108,0.232428,0.006044,0.744702,0.025785,-0.288564,0.023016,0.923611,0.030693,0.093750,0.036271
8,conformal_risk_filter,0.020000,48,0.119880,0.018443,0.019900,0.005793,0.173611,0.042350,0.000000,0.000000,0.201389,0.101060,0.225176,0.006445,0.729396,0.027319,-0.273258,0.022987,0.881944,0.033635,0.128472,0.036703
8,conformal_risk_filter,0.050000,48,0.127980,0.023959,0.021062,0.007101,0.184028,0.045868,0.006944,0.009522,0.184028,0.094920,0.222629,0.008460,0.719015,0.034148,-0.262877,0.029657,0.868056,0.045577,0.142361,0.047639
8,conformal_risk_filter,0.080000,48,0.169951,0.024907,0.036555,0.009020,0.180556,0.049436,0.017361,0.017506,0.190972,0.097744,0.211985,0.008705,0.684580,0.032197,-0.228442,0.030632,0.819444,0.047483,0.229167,0.049236
8,conformal_risk_filter,0.100000,48,0.177203,0.024596,0.032207,0.007440,0.170139,0.050060,0.034722,0.027439,0.187500,0.095608,0.214930,0.008010,0.669062,0.031708,-0.212924,0.028933,0.843750,0.045001,0.232639,0.045350
8,conformal_risk_filter,0.150000,48,0.222462,0.028492,0.039110,0.007700,0.194444,0.044924,0.072917,0.043396,0.190972,0.097259,0.212866,0.006699,0.619974,0.034535,-0.163836,0.033829,0.861111,0.040494,0.312500,0.049236
8,failure_aware_rl_recovery,0.000000,48,0.499993,0.072042,0.043636,0.006445,0.218750,0.042570,0.118056,0.089651,0.194444,0.099824,0.249423,0.006695,0.317541,0.078817,0.153010,0.081353,0.909722,0.040054,0.652778,0.087447
8,failure_aware_rl_recovery,0.020000,48,0.540039,0.063155,0.049179,0.007049,0.218750,0.048784,0.121528,0.089535,0.208333,0.106325,0.246498,0.007128,0.274723,0.068001,0.196658,0.070444,0.899306,0.042105,0.715278,0.074047
8,failure_aware_rl_recovery,0.050000,48,0.598817,0.054851,0.059199,0.006384,0.180556,0.048469,0.121528,0.092139,0.152778,0.080696,0.234035,0.009723,0.207682,0.059569,0.265033,0.062184,0.840278,0.058324,0.819444,0.057405
8,failure_aware_rl_recovery,0.080000,48,0.606839,0.050276,0.067351,0.007745,0.236111,0.047483,0.118056,0.089651,0.152778,0.079515,0.226544,0.010216,0.201962,0.059071,0.269531,0.060479,0.805556,0.060220,0.861111,0.049912
8,failure_aware_rl_recovery,0.100000,48,0.603067,0.048686,0.073065,0.007399,0.184028,0.043757,0.121528,0.089535,0.138889,0.071694,0.220229,0.009991,0.211720,0.057433,0.259136,0.059173,0.767361,0.060538,0.868056,0.043452
8,failure_aware_rl_recovery,0.150000,48,0.651223,0.041985,0.077476,0.008227,0.204861,0.047886,0.125000,0.094551,0.125000,0.070474,0.216187,0.012448,0.154815,0.045575,0.317224,0.048276,0.756944,0.073406,0.944444,0.029715
8,recovery_first_policy,0.000000,48,0.550012,0.050267,0.043212,0.006828,0.177083,0.049981,0.118056,0.089651,0.229167,0.114517,0.239910,0.005597,0.257303,0.052942,0.222843,0.056593,0.940972,0.029962,0.708333,0.062658
8,recovery_first_policy,0.020000,48,0.573076,0.049765,0.053836,0.007845,0.145833,0.045230,0.100694,0.077041,0.190972,0.098226,0.226160,0.008515,0.236304,0.051146,0.243615,0.056483,0.857639,0.047639,0.760417,0.065178
8,recovery_first_policy,0.050000,48,0.583606,0.036324,0.057748,0.008894,0.138889,0.042766,0.100694,0.077041,0.197917,0.100918,0.224583,0.008870,0.227830,0.041199,0.252755,0.043216,0.850694,0.051687,0.788194,0.045350
8,recovery_first_policy,0.080000,48,0.607032,0.034913,0.067027,0.008343,0.128472,0.034028,0.107639,0.082238,0.170139,0.085619,0.214268,0.008494,0.205883,0.038499,0.274445,0.038965,0.795139,0.049823,0.840278,0.045577
8,recovery_first_policy,0.100000,48,0.592383,0.034318,0.067199,0.007369,0.159722,0.049555,0.107639,0.081661,0.138889,0.073002,0.210594,0.009452,0.222032,0.037302,0.257407,0.039670,0.770833,0.055555,0.819444,0.042210
8,recovery_first_policy,0.150000,48,0.601507,0.037676,0.063840,0.007381,0.173611,0.044528,0.100694,0.077041,0.135417,0.071246,0.212927,0.010370,0.207176,0.040558,0.273051,0.043071,0.784722,0.060709,0.822917,0.048051
8,risk_bounded_typed_disagreement_protocol_v5,0.000000,48,0.463047,0.035515,0.069559,0.007925,0.548611,0.046604,0.510417,0.104034,0.156250,0.079260,0.256269,0.008998,0.382036,0.034317,0.074102,0.038726,0.847222,0.049436,0.743056,0.059924
8,risk_bounded_typed_disagreement_protocol_v5,0.020000,48,0.482487,0.039475,0.077242,0.011538,0.486111,0.064395,0.513889,0.103773,0.145833,0.078793,0.249044,0.010896,0.365275,0.040404,0.090863,0.044324,0.812500,0.061226,0.784722,0.063003
8,risk_bounded_typed_disagreement_protocol_v5,0.050000,48,0.511853,0.034799,0.089848,0.012456,0.503472,0.056287,0.500000,0.102934,0.111111,0.062532,0.237160,0.012676,0.340810,0.044231,0.115327,0.046820,0.746528,0.073426,0.850694,0.042663
8,risk_bounded_typed_disagreement_protocol_v5,0.080000,48,0.547911,0.029588,0.095644,0.010447,0.534722,0.058324,0.552083,0.103006,0.093750,0.054072,0.231802,0.012726,0.300002,0.027064,0.156136,0.030248,0.729167,0.075104,0.913194,0.041254
8,risk_bounded_typed_disagreement_protocol_v5,0.100000,48,0.553602,0.032054,0.097421,0.010498,0.534722,0.059924,0.555556,0.102627,0.083333,0.049595,0.228305,0.013384,0.294245,0.034740,0.161892,0.034620,0.704861,0.079161,0.920139,0.030741
8,risk_bounded_typed_disagreement_protocol_v5,0.150000,48,0.575579,0.030307,0.098668,0.009260,0.482639,0.064693,0.590278,0.105637,0.048611,0.029111,0.225684,0.015134,0.264773,0.031700,0.191365,0.033005,0.694444,0.091414,0.958333,0.024797
8,robust_mpc_fallback,0.000000,48,0.262823,0.037624,0.035699,0.007911,0.152778,0.038702,0.097222,0.054008,0.184028,0.094421,0.233072,0.008681,0.580642,0.042483,-0.122477,0.042877,0.875000,0.049116,0.347222,0.061387
8,robust_mpc_fallback,0.020000,48,0.274650,0.031055,0.037092,0.005984,0.114583,0.040287,0.076389,0.048591,0.184028,0.093413,0.231433,0.006949,0.566208,0.038621,-0.107983,0.039064,0.871528,0.041539,0.368056,0.047608
8,robust_mpc_fallback,0.050000,48,0.355838,0.031489,0.048886,0.007631,0.138889,0.043859,0.114583,0.062398,0.177083,0.089887,0.221386,0.007567,0.475693,0.038001,-0.016681,0.037685,0.847222,0.048469,0.500000,0.047649
8,robust_mpc_fallback,0.080000,48,0.455246,0.036651,0.077810,0.010845,0.138889,0.040494,0.156250,0.083333,0.142361,0.074067,0.197489,0.009551,0.381074,0.047483,0.078599,0.046644,0.739583,0.061443,0.694444,0.054444
8,robust_mpc_fallback,0.100000,48,0.515310,0.037198,0.076475,0.009744,0.149306,0.046888,0.159722,0.083646,0.149306,0.077347,0.197312,0.009821,0.300616,0.048436,0.160059,0.047268,0.770833,0.060448,0.777778,0.060220
8,robust_mpc_fallback,0.150000,48,0.555891,0.027578,0.092366,0.009034,0.163194,0.049106,0.163194,0.086170,0.097222,0.055732,0.180634,0.011180,0.261989,0.043254,0.197977,0.041672,0.680556,0.074604,0.871528,0.043757
8,typed_disagreement_protocol_v4,0.000000,48,0.422290,0.044724,0.048440,0.006840,0.434028,0.048378,0.513889,0.107358,0.201389,0.101992,0.265838,0.005573,0.399835,0.044432,0.056302,0.050381,0.951389,0.032198,0.666667,0.079614
8,typed_disagreement_protocol_v4,0.020000,48,0.430840,0.044074,0.050846,0.007061,0.454861,0.047390,0.486111,0.097182,0.184028,0.095417,0.260015,0.007292,0.390974,0.044794,0.065163,0.049557,0.927083,0.043396,0.673611,0.075314
8,typed_disagreement_protocol_v4,0.050000,48,0.454049,0.040370,0.053161,0.005740,0.489583,0.055369,0.506944,0.100591,0.177083,0.091452,0.256979,0.007659,0.362330,0.041185,0.093808,0.045316,0.923611,0.044528,0.711806,0.065057
8,typed_disagreement_protocol_v4,0.080000,48,0.479805,0.037506,0.058532,0.004363,0.440972,0.057121,0.520833,0.103221,0.118056,0.062247,0.247775,0.011011,0.330491,0.040505,0.125647,0.044641,0.861111,0.068316,0.763889,0.057405
8,typed_disagreement_protocol_v4,0.100000,48,0.519816,0.036369,0.065690,0.005059,0.437500,0.053826,0.586806,0.106985,0.118056,0.063749,0.242752,0.011109,0.288960,0.038027,0.167178,0.040881,0.854167,0.069204,0.826389,0.047608
8,typed_disagreement_protocol_v4,0.150000,48,0.530114,0.033074,0.070458,0.005902,0.468750,0.056427,0.545139,0.105539,0.111111,0.059429,0.238003,0.011615,0.278954,0.038262,0.177184,0.040004,0.826389,0.072105,0.857639,0.041254
8,worldbench_diagnostic_probe,0.000000,48,0.496397,0.018750,0.075038,0.009247,0.395833,0.053826,0.385417,0.136570,0.250000,0.123796,0.281611,0.002609,0.328826,0.033725,0.127312,0.032751,1.000000,0.000000,0.968750,0.028616
8,worldbench_diagnostic_probe,0.020000,48,0.502216,0.015908,0.076500,0.009304,0.395833,0.055555,0.395833,0.135691,0.250000,0.123796,0.281458,0.002576,0.323827,0.030667,0.132311,0.029870,1.000000,0.000000,0.979167,0.015759
8,worldbench_diagnostic_probe,0.050000,48,0.500060,0.017711,0.075831,0.009209,0.409722,0.051429,0.392361,0.136339,0.250000,0.123796,0.281467,0.002592,0.325280,0.032902,0.130858,0.031986,1.000000,0.000000,0.975694,0.021726
8,worldbench_diagnostic_probe,0.080000,48,0.501631,0.018498,0.075050,0.009003,0.371528,0.061699,0.402778,0.134714,0.250000,0.123796,0.281605,0.002551,0.322850,0.032129,0.133287,0.031794,1.000000,0.000000,0.972222,0.024477
8,worldbench_diagnostic_probe,0.100000,48,0.502781,0.015533,0.076076,0.009101,0.440972,0.060342,0.395833,0.135342,0.250000,0.123796,0.281468,0.002527,0.322335,0.031110,0.133803,0.030009,1.000000,0.000000,0.979167,0.015759
8,worldbench_diagnostic_probe,0.150000,48,0.501652,0.013337,0.076570,0.009505,0.430556,0.057405,0.392361,0.134241,0.250000,0.123796,0.281151,0.002565,0.324329,0.031550,0.131809,0.029435,1.000000,0.000000,0.979167,0.015759
9,bayesian_active_model_selection,0.000000,48,0.429037,0.030666,0.061098,0.008562,0.333333,0.052378,0.472222,0.100767,0.218750,0.110537,0.240302,0.006329,0.390007,0.033957,0.064535,0.037064,0.923611,0.032198,0.718750,0.064632
9,bayesian_active_model_selection,0.020000,48,0.469575,0.031642,0.067409,0.008864,0.399306,0.052142,0.496528,0.098946,0.177083,0.092480,0.229633,0.009004,0.342899,0.035730,0.111643,0.037833,0.868056,0.048591,0.777778,0.055306
9,bayesian_active_model_selection,0.050000,48,0.481986,0.032073,0.077615,0.010345,0.340278,0.055838,0.472222,0.102165,0.156250,0.083333,0.223042,0.010067,0.338398,0.038901,0.116144,0.040712,0.833333,0.058358,0.822917,0.057052
9,bayesian_active_model_selection,0.080000,48,0.499151,0.024995,0.086517,0.012994,0.368056,0.059130,0.475694,0.094796,0.145833,0.084583,0.214175,0.011891,0.327734,0.036900,0.126808,0.035655,0.795139,0.071632,0.854167,0.040833
9,bayesian_active_model_selection,0.100000,48,0.542094,0.030616,0.094959,0.011128,0.381944,0.067357,0.548611,0.103374,0.131944,0.075314,0.206717,0.011084,0.282101,0.038652,0.172441,0.038936,0.756944,0.065216,0.927083,0.036271
9,bayesian_active_model_selection,0.150000,48,0.565530,0.028344,0.096080,0.011366,0.388889,0.056155,0.597222,0.110399,0.121528,0.069283,0.206774,0.011411,0.252770,0.037420,0.201772,0.035704,0.770833,0.070558,0.965278,0.025657
9,conformal_risk_filter,0.000000,48,0.100928,0.018428,0.010848,0.004316,0.156250,0.047056,0.000000,0.000000,0.208333,0.104982,0.234039,0.005799,0.742210,0.026944,-0.287668,0.023890,0.934028,0.030354,0.086806,0.036379
9,conformal_risk_filter,0.020000,48,0.108015,0.020896,0.016633,0.006895,0.100694,0.033325,0.000000,0.000000,0.204861,0.104864,0.228709,0.007789,0.740299,0.027227,-0.285757,0.025567,0.899306,0.042105,0.104167,0.041976
