method,split,seed,task,family,episodes,classification_correct_count,useful_count,useful_intervention_count,noise_count,noise_false_alarm_count,success_count,unsafe_commit_count,unnecessary_intervention_count,recovery_attempt_count,recovery_success_count,probe_count,protocol_cost_sum,planning_regret_sum,probe_informativeness_sum,disagreement_family_accuracy,useful_disagreement_recall,noise_false_alarm_rate,calibration_error,probe_informativeness,task_success,unsafe_commit_rate,unnecessary_abstention_recovery_rate,recovery_success,protocol_cost,planning_regret_to_oracle
conformal_risk_filter,ood_action_shift,5,mobile_navigation_under_sensor_noise,aleatoric_sensor_noise,88,22,0,0,88,20,46,0,20,0,0,0,9.252000,13.842746,0.000000,0.250000,0.000000,0.227273,0.124023,0.000000,0.522727,0.000000,0.227273,0.000000,0.105136,0.157304
conformal_risk_filter,ood_action_shift,5,mobile_navigation_under_sensor_noise,model_misspecification,88,22,88,34,0,0,25,0,0,0,0,0,11.602400,33.432200,0.000000,0.250000,0.386364,0.000000,0.300541,0.000000,0.284091,0.000000,0.000000,0.000000,0.131845,0.379911
conformal_risk_filter,ood_action_shift,5,mobile_navigation_under_sensor_noise,out_of_distribution_action,88,26,88,53,0,0,24,0,1,0,0,0,14.347800,36.664646,0.000000,0.295455,0.602273,0.000000,0.300667,0.000000,0.272727,0.000000,0.011364,0.000000,0.163043,0.416644
conformal_risk_filter,ood_action_shift,5,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,88,10,0,0,88,20,43,0,20,0,0,0,9.191000,13.646767,0.000000,0.113636,0.000000,0.227273,0.162896,0.000000,0.488636,0.000000,0.227273,0.000000,0.104443,0.155077
conformal_risk_filter,ood_action_shift,5,mobile_navigation_under_sensor_noise,sensor_corruption,88,17,88,41,0,0,26,0,1,0,0,0,12.960600,35.307422,0.000000,0.193182,0.465909,0.000000,0.268813,0.000000,0.295455,0.000000,0.011364,0.000000,0.147280,0.401221
conformal_risk_filter,ood_action_shift,5,mobile_navigation_under_sensor_noise,controller_instability,88,21,88,48,0,0,25,0,1,0,0,0,13.647800,44.293178,0.000000,0.238636,0.545455,0.000000,0.295085,0.000000,0.284091,0.000000,0.011364,0.000000,0.155089,0.503332
conformal_risk_filter,ood_action_shift,5,legged_locomotion_disturbance,epistemic_unknown,88,22,88,40,0,0,33,0,1,0,0,0,12.939000,34.869165,0.000000,0.250000,0.454545,0.000000,0.186792,0.000000,0.375000,0.000000,0.011364,0.000000,0.147034,0.396241
conformal_risk_filter,ood_action_shift,5,legged_locomotion_disturbance,aleatoric_sensor_noise,88,15,0,0,88,30,33,0,30,0,0,0,11.258000,19.799043,0.000000,0.170455,0.000000,0.340909,0.215985,0.000000,0.375000,0.000000,0.340909,0.000000,0.127932,0.224989
conformal_risk_filter,ood_action_shift,5,legged_locomotion_disturbance,model_misspecification,88,20,88,45,0,0,32,0,0,0,0,0,13.752000,38.985017,0.000000,0.227273,0.511364,0.000000,0.167650,0.000000,0.363636,0.000000,0.000000,0.000000,0.156273,0.443012
conformal_risk_filter,ood_action_shift,5,legged_locomotion_disturbance,out_of_distribution_action,88,18,88,58,0,0,24,0,0,0,0,0,15.656800,39.396469,0.000000,0.204545,0.659091,0.000000,0.306729,0.000000,0.272727,0.000000,0.000000,0.000000,0.177918,0.447687
conformal_risk_filter,ood_action_shift,5,legged_locomotion_disturbance,multi_modal_valid_plans,88,14,0,0,88,23,43,0,23,0,0,0,9.910800,15.147212,0.000000,0.159091,0.000000,0.261364,0.145332,0.000000,0.488636,0.000000,0.261364,0.000000,0.112623,0.172127
conformal_risk_filter,ood_action_shift,5,legged_locomotion_disturbance,sensor_corruption,88,23,88,56,0,0,19,0,3,0,0,0,16.057600,45.619527,0.000000,0.261364,0.636364,0.000000,0.285417,0.000000,0.215909,0.000000,0.034091,0.000000,0.182473,0.518404
conformal_risk_filter,ood_action_shift,5,legged_locomotion_disturbance,controller_instability,88,24,88,65,0,0,25,0,0,0,0,0,17.114000,53.278338,0.000000,0.272727,0.738636,0.000000,0.242949,0.000000,0.284091,0.000000,0.000000,0.000000,0.194477,0.605436
conformal_risk_filter,ood_action_shift,6,bimanual_manipulation_failure_detection,epistemic_unknown,88,14,88,41,0,0,28,0,4,0,0,0,13.269600,36.681908,0.000000,0.159091,0.465909,0.000000,0.233939,0.000000,0.318182,0.000000,0.045455,0.000000,0.150791,0.416840
conformal_risk_filter,ood_action_shift,6,bimanual_manipulation_failure_detection,aleatoric_sensor_noise,88,20,0,0,88,32,38,0,32,0,0,0,11.665600,21.171905,0.000000,0.227273,0.000000,0.363636,0.170455,0.000000,0.431818,0.000000,0.363636,0.000000,0.132564,0.240590
conformal_risk_filter,ood_action_shift,6,bimanual_manipulation_failure_detection,model_misspecification,88,23,88,50,0,0,25,0,3,0,0,0,14.600800,41.433596,0.000000,0.261364,0.568182,0.000000,0.252445,0.000000,0.284091,0.000000,0.034091,0.000000,0.165918,0.470836
conformal_risk_filter,ood_action_shift,6,bimanual_manipulation_failure_detection,out_of_distribution_action,88,20,88,52,0,0,33,0,2,0,0,0,14.426800,35.900078,0.000000,0.227273,0.590909,0.000000,0.233636,0.000000,0.375000,0.000000,0.022727,0.000000,0.163941,0.407955
conformal_risk_filter,ood_action_shift,6,bimanual_manipulation_failure_detection,multi_modal_valid_plans,88,17,0,0,88,18,42,0,18,0,0,0,9.064400,12.314273,0.000000,0.193182,0.000000,0.204545,0.166095,0.000000,0.477273,0.000000,0.204545,0.000000,0.103005,0.139935
conformal_risk_filter,ood_action_shift,6,bimanual_manipulation_failure_detection,sensor_corruption,88,18,88,49,0,0,25,0,0,0,0,0,14.687800,39.634225,0.000000,0.204545,0.556818,0.000000,0.275939,0.000000,0.284091,0.000000,0.000000,0.000000,0.166907,0.450389
conformal_risk_filter,ood_action_shift,6,bimanual_manipulation_failure_detection,controller_instability,88,23,88,57,0,0,23,0,0,0,0,0,15.492200,48.313824,0.000000,0.261364,0.647727,0.000000,0.239402,0.000000,0.261364,0.000000,0.000000,0.000000,0.176048,0.549021
conformal_risk_filter,ood_action_shift,6,contact_rich_pick_and_place,epistemic_unknown,88,18,88,43,0,0,27,0,4,0,0,0,13.435800,36.655616,0.000000,0.204545,0.488636,0.000000,0.251485,0.000000,0.306818,0.000000,0.045455,0.000000,0.152680,0.416541
conformal_risk_filter,ood_action_shift,6,contact_rich_pick_and_place,aleatoric_sensor_noise,88,13,0,0,88,32,32,0,32,0,0,0,11.495200,20.656040,0.000000,0.147727,0.000000,0.363636,0.233816,0.000000,0.363636,0.000000,0.363636,0.000000,0.130627,0.234728
conformal_risk_filter,ood_action_shift,6,contact_rich_pick_and_place,model_misspecification,88,21,88,50,0,0,23,0,2,0,0,0,14.578000,42.168358,0.000000,0.238636,0.568182,0.000000,0.270815,0.000000,0.261364,0.000000,0.022727,0.000000,0.165659,0.479186
conformal_risk_filter,ood_action_shift,6,contact_rich_pick_and_place,out_of_distribution_action,88,23,88,45,0,0,32,0,0,0,0,0,12.985000,31.541376,0.000000,0.261364,0.511364,0.000000,0.329369,0.000000,0.363636,0.000000,0.000000,0.000000,0.147557,0.358425
conformal_risk_filter,ood_action_shift,6,contact_rich_pick_and_place,multi_modal_valid_plans,88,10,0,0,88,18,51,0,18,0,0,0,9.006800,12.490390,0.000000,0.113636,0.000000,0.204545,0.151778,0.000000,0.579545,0.000000,0.204545,0.000000,0.102350,0.141936
conformal_risk_filter,ood_action_shift,6,contact_rich_pick_and_place,sensor_corruption,88,20,88,47,0,0,26,0,1,0,0,0,14.302200,38.914612,0.000000,0.227273,0.534091,0.000000,0.249193,0.000000,0.295455,0.000000,0.011364,0.000000,0.162525,0.442211
conformal_risk_filter,ood_action_shift,6,contact_rich_pick_and_place,controller_instability,88,21,88,58,0,0,23,0,0,0,0,0,15.630800,49.572570,0.000000,0.238636,0.659091,0.000000,0.286261,0.000000,0.261364,0.000000,0.000000,0.000000,0.177623,0.563325
conformal_risk_filter,ood_action_shift,6,deformable_object_handling,epistemic_unknown,88,21,88,43,0,0,31,0,6,0,0,0,13.260800,35.079793,0.000000,0.238636,0.488636,0.000000,0.239446,0.000000,0.352273,0.000000,0.068182,0.000000,0.150691,0.398634
conformal_risk_filter,ood_action_shift,6,deformable_object_handling,aleatoric_sensor_noise,88,20,0,0,88,31,40,0,31,0,0,0,11.281400,20.263566,0.000000,0.227273,0.000000,0.352273,0.213468,0.000000,0.454545,0.000000,0.352273,0.000000,0.128198,0.230268
conformal_risk_filter,ood_action_shift,6,deformable_object_handling,model_misspecification,88,22,88,57,0,0,25,0,0,0,0,0,15.541200,43.296794,0.000000,0.250000,0.647727,0.000000,0.279049,0.000000,0.284091,0.000000,0.000000,0.000000,0.176605,0.492009
conformal_risk_filter,ood_action_shift,6,deformable_object_handling,out_of_distribution_action,88,29,88,46,0,0,33,0,1,0,0,0,13.221000,31.711202,0.000000,0.329545,0.522727,0.000000,0.237412,0.000000,0.375000,0.000000,0.011364,0.000000,0.150239,0.360355
conformal_risk_filter,ood_action_shift,6,deformable_object_handling,multi_modal_valid_plans,88,17,0,0,88,15,49,0,15,0,0,0,8.411000,10.225105,0.000000,0.193182,0.000000,0.170455,0.142660,0.000000,0.556818,0.000000,0.170455,0.000000,0.095580,0.116194
conformal_risk_filter,ood_action_shift,6,deformable_object_handling,sensor_corruption,88,25,88,46,0,0,24,0,1,0,0,0,13.914600,38.195444,0.000000,0.284091,0.522727,0.000000,0.264127,0.000000,0.272727,0.000000,0.011364,0.000000,0.158120,0.434039
conformal_risk_filter,ood_action_shift,6,deformable_object_handling,controller_instability,88,24,88,55,0,0,18,0,0,0,0,0,15.124600,48.528694,0.000000,0.272727,0.625000,0.000000,0.330242,0.000000,0.204545,0.000000,0.000000,0.000000,0.171870,0.551462
conformal_risk_filter,ood_action_shift,6,mobile_navigation_under_sensor_noise,epistemic_unknown,88,19,88,35,0,0,36,0,7,0,0,0,11.840000,31.530276,0.000000,0.215909,0.397727,0.000000,0.174624,0.000000,0.409091,0.000000,0.079545,0.000000,0.134545,0.358299
conformal_risk_filter,ood_action_shift,6,mobile_navigation_under_sensor_noise,aleatoric_sensor_noise,88,22,0,0,88,28,42,0,28,0,0,0,10.664800,19.020638,0.000000,0.250000,0.000000,0.318182,0.193903,0.000000,0.477273,0.000000,0.318182,0.000000,0.121191,0.216144
conformal_risk_filter,ood_action_shift,6,mobile_navigation_under_sensor_noise,model_misspecification,88,23,88,42,0,0,41,0,4,0,0,0,12.771200,35.282677,0.000000,0.261364,0.477273,0.000000,0.142671,0.000000,0.465909,0.000000,0.045455,0.000000,0.145127,0.400940
conformal_risk_filter,ood_action_shift,6,mobile_navigation_under_sensor_noise,out_of_distribution_action,88,32,88,53,0,0,26,0,2,0,0,0,14.591800,39.323120,0.000000,0.363636,0.602273,0.000000,0.311992,0.000000,0.295455,0.000000,0.022727,0.000000,0.165816,0.446854
conformal_risk_filter,ood_action_shift,6,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,88,14,0,0,88,15,53,0,15,0,0,0,8.369000,10.459801,0.000000,0.159091,0.000000,0.170455,0.080047,0.000000,0.602273,0.000000,0.170455,0.000000,0.095102,0.118861
conformal_risk_filter,ood_action_shift,6,mobile_navigation_under_sensor_noise,sensor_corruption,88,23,88,32,0,0,38,0,2,0,0,0,11.371200,29.958248,0.000000,0.261364,0.363636,0.000000,0.198668,0.000000,0.431818,0.000000,0.022727,0.000000,0.129218,0.340435
conformal_risk_filter,ood_action_shift,6,mobile_navigation_under_sensor_noise,controller_instability,88,23,88,51,0,0,25,0,0,0,0,0,14.421600,48.397512,0.000000,0.261364,0.579545,0.000000,0.260557,0.000000,0.284091,0.000000,0.000000,0.000000,0.163882,0.549972
conformal_risk_filter,ood_action_shift,6,legged_locomotion_disturbance,epistemic_unknown,88,18,88,39,0,0,29,0,4,0,0,0,12.754400,34.230899,0.000000,0.204545,0.443182,0.000000,0.247171,0.000000,0.329545,0.000000,0.045455,0.000000,0.144936,0.388987
conformal_risk_filter,ood_action_shift,6,legged_locomotion_disturbance,aleatoric_sensor_noise,88,19,0,0,88,29,36,0,29,0,0,0,11.073400,18.932545,0.000000,0.215909,0.000000,0.329545,0.199870,0.000000,0.409091,0.000000,0.329545,0.000000,0.125834,0.215143
conformal_risk_filter,ood_action_shift,6,legged_locomotion_disturbance,model_misspecification,88,34,88,58,0,0,20,0,0,0,0,0,16.316800,48.113235,0.000000,0.386364,0.659091,0.000000,0.263768,0.000000,0.227273,0.000000,0.000000,0.000000,0.185418,0.546741
conformal_risk_filter,ood_action_shift,6,legged_locomotion_disturbance,out_of_distribution_action,88,28,88,52,0,0,22,0,0,0,0,0,14.439200,34.777512,0.000000,0.318182,0.590909,0.000000,0.358343,0.000000,0.250000,0.000000,0.000000,0.000000,0.164082,0.395199
conformal_risk_filter,ood_action_shift,6,legged_locomotion_disturbance,multi_modal_valid_plans,88,15,0,0,88,19,46,0,19,0,0,0,9.227400,13.081064,0.000000,0.170455,0.000000,0.215909,0.134855,0.000000,0.522727,0.000000,0.215909,0.000000,0.104857,0.148648
conformal_risk_filter,ood_action_shift,6,legged_locomotion_disturbance,sensor_corruption,88,10,88,48,0,0,27,0,1,0,0,0,14.525800,40.481420,0.000000,0.113636,0.545455,0.000000,0.250125,0.000000,0.306818,0.000000,0.011364,0.000000,0.165066,0.460016
conformal_risk_filter,ood_action_shift,6,legged_locomotion_disturbance,controller_instability,88,22,88,70,0,0,23,0,0,0,0,0,17.707000,53.165389,0.000000,0.250000,0.795455,0.000000,0.302121,0.000000,0.261364,0.000000,0.000000,0.000000,0.201216,0.604152
robust_mpc_fallback,ood_action_shift,0,bimanual_manipulation_failure_detection,epistemic_unknown,88,20,88,25,0,0,54,0,3,0,0,0,10.420000,12.186450,0.000000,0.227273,0.284091,0.000000,0.162264,0.000000,0.613636,0.000000,0.034091,0.000000,0.118409,0.138482
robust_mpc_fallback,ood_action_shift,0,bimanual_manipulation_failure_detection,aleatoric_sensor_noise,88,18,0,0,88,6,60,0,6,0,0,0,8.185600,1.915286,0.000000,0.204545,0.000000,0.068182,0.109991,0.000000,0.681818,0.000000,0.068182,0.000000,0.093018,0.021765
robust_mpc_fallback,ood_action_shift,0,bimanual_manipulation_failure_detection,model_misspecification,88,27,88,84,0,0,73,0,2,0,0,0,17.358400,0.965897,0.000000,0.306818,0.954545,0.000000,0.308141,0.000000,0.829545,0.000000,0.022727,0.000000,0.197255,0.010976
robust_mpc_fallback,ood_action_shift,0,bimanual_manipulation_failure_detection,out_of_distribution_action,88,25,88,86,0,0,69,0,2,0,0,0,17.593600,0.484790,0.000000,0.284091,0.977273,0.000000,0.241055,0.000000,0.784091,0.000000,0.022727,0.000000,0.199927,0.005509
robust_mpc_fallback,ood_action_shift,0,bimanual_manipulation_failure_detection,multi_modal_valid_plans,88,10,0,0,88,19,63,0,19,0,0,0,9.714400,1.772346,0.000000,0.113636,0.000000,0.215909,0.233443,0.000000,0.715909,0.000000,0.215909,0.000000,0.110391,0.020140
robust_mpc_fallback,ood_action_shift,0,bimanual_manipulation_failure_detection,sensor_corruption,88,18,88,28,0,0,57,0,2,0,0,0,10.772800,12.374115,0.000000,0.204545,0.318182,0.000000,0.247201,0.000000,0.647727,0.000000,0.022727,0.000000,0.122418,0.140615
robust_mpc_fallback,ood_action_shift,0,bimanual_manipulation_failure_detection,controller_instability,88,14,88,88,0,0,64,0,0,0,0,0,17.828800,14.688544,0.000000,0.159091,1.000000,0.000000,0.229548,0.000000,0.727273,0.000000,0.000000,0.000000,0.202600,0.166915
robust_mpc_fallback,ood_action_shift,0,contact_rich_pick_and_place,epistemic_unknown,88,18,88,23,0,0,53,0,4,0,0,0,10.115800,12.002175,0.000000,0.204545,0.261364,0.000000,0.154991,0.000000,0.602273,0.000000,0.045455,0.000000,0.114952,0.136388
robust_mpc_fallback,ood_action_shift,0,contact_rich_pick_and_place,aleatoric_sensor_noise,88,9,0,0,88,10,57,0,10,0,0,0,8.626000,1.971575,0.000000,0.102273,0.000000,0.113636,0.099238,0.000000,0.647727,0.000000,0.113636,0.000000,0.098023,0.022404
robust_mpc_fallback,ood_action_shift,0,contact_rich_pick_and_place,model_misspecification,88,16,88,86,0,0,75,0,0,0,0,0,17.335600,0.382937,0.000000,0.181818,0.977273,0.000000,0.294523,0.000000,0.852273,0.000000,0.000000,0.000000,0.196995,0.004352
robust_mpc_fallback,ood_action_shift,0,contact_rich_pick_and_place,out_of_distribution_action,88,18,88,86,0,0,73,0,1,0,0,0,17.335600,0.312143,0.000000,0.204545,0.977273,0.000000,0.265630,0.000000,0.829545,0.000000,0.011364,0.000000,0.196995,0.003547
robust_mpc_fallback,ood_action_shift,0,contact_rich_pick_and_place,multi_modal_valid_plans,88,5,0,0,88,21,61,0,21,0,0,0,9.886600,1.819451,0.000000,0.056818,0.000000,0.238636,0.173189,0.000000,0.693182,0.000000,0.238636,0.000000,0.112348,0.020676
robust_mpc_fallback,ood_action_shift,0,contact_rich_pick_and_place,sensor_corruption,88,12,88,25,0,0,45,0,2,0,0,0,10.345000,10.892839,0.000000,0.136364,0.284091,0.000000,0.210880,0.000000,0.511364,0.000000,0.022727,0.000000,0.117557,0.123782
robust_mpc_fallback,ood_action_shift,0,contact_rich_pick_and_place,controller_instability,88,14,88,85,0,0,59,0,1,0,0,0,17.221000,14.670425,0.000000,0.159091,0.965909,0.000000,0.142749,0.000000,0.670455,0.000000,0.011364,0.000000,0.195693,0.166709
robust_mpc_fallback,ood_action_shift,0,deformable_object_handling,epistemic_unknown,88,26,88,29,0,0,57,0,3,0,0,0,11.064200,11.061538,0.000000,0.295455,0.329545,0.000000,0.178859,0.000000,0.647727,0.000000,0.034091,0.000000,0.125730,0.125699
robust_mpc_fallback,ood_action_shift,0,deformable_object_handling,aleatoric_sensor_noise,88,11,0,0,88,17,57,0,17,0,0,0,9.547200,1.978962,0.000000,0.125000,0.000000,0.193182,0.132554,0.000000,0.647727,0.000000,0.193182,0.000000,0.108491,0.022488
robust_mpc_fallback,ood_action_shift,0,deformable_object_handling,model_misspecification,88,11,88,82,0,0,66,0,1,0,0,0,17.451200,1.203376,0.000000,0.125000,0.931818,0.000000,0.217523,0.000000,0.750000,0.000000,0.011364,0.000000,0.198309,0.013675
robust_mpc_fallback,ood_action_shift,0,deformable_object_handling,out_of_distribution_action,88,27,88,85,0,0,69,0,2,0,0,0,17.816000,0.572072,0.000000,0.306818,0.965909,0.000000,0.250190,0.000000,0.784091,0.000000,0.022727,0.000000,0.202455,0.006501
robust_mpc_fallback,ood_action_shift,0,deformable_object_handling,multi_modal_valid_plans,88,9,0,0,88,14,51,0,14,0,0,0,9.182400,1.767026,0.000000,0.102273,0.000000,0.159091,0.109647,0.000000,0.579545,0.000000,0.159091,0.000000,0.104345,0.020080
robust_mpc_fallback,ood_action_shift,0,deformable_object_handling,sensor_corruption,88,12,88,19,0,0,49,0,1,0,0,0,9.790400,12.564150,0.000000,0.136364,0.215909,0.000000,0.176054,0.000000,0.556818,0.000000,0.011364,0.000000,0.111255,0.142774
robust_mpc_fallback,ood_action_shift,0,deformable_object_handling,controller_instability,88,21,88,87,0,0,64,0,0,0,0,0,18.059200,14.683518,0.000000,0.238636,0.988636,0.000000,0.237034,0.000000,0.727273,0.000000,0.000000,0.000000,0.205218,0.166858
robust_mpc_fallback,ood_action_shift,0,mobile_navigation_under_sensor_noise,epistemic_unknown,88,14,88,19,0,0,59,0,1,0,0,0,9.676400,10.846082,0.000000,0.159091,0.215909,0.000000,0.217748,0.000000,0.670455,0.000000,0.011364,0.000000,0.109959,0.123251
robust_mpc_fallback,ood_action_shift,0,mobile_navigation_under_sensor_noise,aleatoric_sensor_noise,88,12,0,0,88,14,59,0,14,0,0,0,9.098400,1.670697,0.000000,0.136364,0.000000,0.159091,0.125397,0.000000,0.670455,0.000000,0.159091,0.000000,0.103391,0.018985
robust_mpc_fallback,ood_action_shift,0,mobile_navigation_under_sensor_noise,model_misspecification,88,24,88,86,0,0,78,0,12,0,0,0,17.421600,0.283555,0.000000,0.272727,0.977273,0.000000,0.297443,0.000000,0.886364,0.000000,0.136364,0.000000,0.197973,0.003222
robust_mpc_fallback,ood_action_shift,0,mobile_navigation_under_sensor_noise,out_of_distribution_action,88,24,88,80,0,0,74,0,4,0,0,0,16.728000,1.317381,0.000000,0.272727,0.909091,0.000000,0.241438,0.000000,0.840909,0.000000,0.045455,0.000000,0.190091,0.014970
robust_mpc_fallback,ood_action_shift,0,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,88,12,0,0,88,15,50,0,15,0,0,0,9.214000,2.236491,0.000000,0.136364,0.000000,0.170455,0.138878,0.000000,0.568182,0.000000,0.170455,0.000000,0.104705,0.025415
robust_mpc_fallback,ood_action_shift,0,mobile_navigation_under_sensor_noise,sensor_corruption,88,17,88,23,0,0,48,0,4,0,0,0,10.138800,11.779386,0.000000,0.193182,0.261364,0.000000,0.147131,0.000000,0.545455,0.000000,0.045455,0.000000,0.115214,0.133857
robust_mpc_fallback,ood_action_shift,0,mobile_navigation_under_sensor_noise,controller_instability,88,21,88,85,0,0,67,0,2,0,0,0,17.306000,15.002662,0.000000,0.238636,0.965909,0.000000,0.212930,0.000000,0.761364,0.000000,0.022727,0.000000,0.196659,0.170485
robust_mpc_fallback,ood_action_shift,0,legged_locomotion_disturbance,epistemic_unknown,88,17,88,28,0,0,52,0,0,0,0,0,11.108800,13.164386,0.000000,0.193182,0.318182,0.000000,0.106586,0.000000,0.590909,0.000000,0.000000,0.000000,0.126236,0.149595
robust_mpc_fallback,ood_action_shift,0,legged_locomotion_disturbance,aleatoric_sensor_noise,88,12,0,0,88,14,63,0,14,0,0,0,9.294400,1.734381,0.000000,0.136364,0.000000,0.159091,0.131091,0.000000,0.715909,0.000000,0.159091,0.000000,0.105618,0.019709
robust_mpc_fallback,ood_action_shift,0,legged_locomotion_disturbance,model_misspecification,88,27,88,82,0,0,67,0,3,0,0,0,18.107200,1.534802,0.000000,0.306818,0.931818,0.000000,0.220316,0.000000,0.761364,0.000000,0.034091,0.000000,0.205764,0.017441
robust_mpc_fallback,ood_action_shift,0,legged_locomotion_disturbance,out_of_distribution_action,88,22,88,85,0,0,71,0,1,0,0,0,18.496000,0.642207,0.000000,0.250000,0.965909,0.000000,0.269777,0.000000,0.806818,0.000000,0.011364,0.000000,0.210182,0.007298
robust_mpc_fallback,ood_action_shift,0,legged_locomotion_disturbance,multi_modal_valid_plans,88,8,0,0,88,14,58,0,14,0,0,0,9.294400,1.980579,0.000000,0.090909,0.000000,0.159091,0.192354,0.000000,0.659091,0.000000,0.159091,0.000000,0.105618,0.022507
robust_mpc_fallback,ood_action_shift,0,legged_locomotion_disturbance,sensor_corruption,88,12,88,22,0,0,53,0,2,0,0,0,10.331200,13.755911,0.000000,0.136364,0.250000,0.000000,0.100201,0.000000,0.602273,0.000000,0.022727,0.000000,0.117400,0.156317
robust_mpc_fallback,ood_action_shift,0,legged_locomotion_disturbance,controller_instability,88,13,88,85,0,0,63,0,0,0,0,0,18.496000,16.840043,0.000000,0.147727,0.965909,0.000000,0.228991,0.000000,0.715909,0.000000,0.000000,0.000000,0.210182,0.191364
robust_mpc_fallback,ood_action_shift,1,bimanual_manipulation_failure_detection,epistemic_unknown,88,25,88,25,0,0,50,0,2,0,0,0,10.420000,12.372370,0.000000,0.284091,0.284091,0.000000,0.186426,0.000000,0.568182,0.000000,0.022727,0.000000,0.118409,0.140595
robust_mpc_fallback,ood_action_shift,1,bimanual_manipulation_failure_detection,aleatoric_sensor_noise,88,12,0,0,88,12,55,0,12,0,0,0,8.891200,1.845498,0.000000,0.136364,0.000000,0.136364,0.082168,0.000000,0.625000,0.000000,0.136364,0.000000,0.101036,0.020972
robust_mpc_fallback,ood_action_shift,1,bimanual_manipulation_failure_detection,model_misspecification,88,11,88,84,0,0,75,0,1,0,0,0,17.358400,0.708723,0.000000,0.125000,0.954545,0.000000,0.332936,0.000000,0.852273,0.000000,0.011364,0.000000,0.197255,0.008054
robust_mpc_fallback,ood_action_shift,1,bimanual_manipulation_failure_detection,out_of_distribution_action,88,12,88,85,0,0,76,0,1,0,0,0,17.476000,0.474266,0.000000,0.136364,0.965909,0.000000,0.326098,0.000000,0.863636,0.000000,0.011364,0.000000,0.198591,0.005389
robust_mpc_fallback,ood_action_shift,1,bimanual_manipulation_failure_detection,multi_modal_valid_plans,88,8,0,0,88,17,48,0,17,0,0,0,9.479200,1.872677,0.000000,0.090909,0.000000,0.193182,0.224570,0.000000,0.545455,0.000000,0.193182,0.000000,0.107718,0.021280
robust_mpc_fallback,ood_action_shift,1,bimanual_manipulation_failure_detection,sensor_corruption,88,7,88,21,0,0,49,0,2,0,0,0,9.949600,13.519016,0.000000,0.079545,0.238636,0.000000,0.075640,0.000000,0.556818,0.000000,0.022727,0.000000,0.113064,0.153625
robust_mpc_fallback,ood_action_shift,1,bimanual_manipulation_failure_detection,controller_instability,88,21,88,87,0,0,67,0,0,0,0,0,17.711200,14.884354,0.000000,0.238636,0.988636,0.000000,0.277671,0.000000,0.761364,0.000000,0.000000,0.000000,0.201264,0.169140
robust_mpc_fallback,ood_action_shift,1,contact_rich_pick_and_place,epistemic_unknown,88,24,88,23,0,0,59,0,4,0,0,0,10.115800,10.698628,0.000000,0.272727,0.261364,0.000000,0.116980,0.000000,0.670455,0.000000,0.045455,0.000000,0.114952,0.121575
robust_mpc_fallback,ood_action_shift,1,contact_rich_pick_and_place,aleatoric_sensor_noise,88,13,0,0,88,14,50,0,14,0,0,0,9.084400,1.732702,0.000000,0.147727,0.000000,0.159091,0.106463,0.000000,0.568182,0.000000,0.159091,0.000000,0.103232,0.019690
robust_mpc_fallback,ood_action_shift,1,contact_rich_pick_and_place,model_misspecification,88,13,88,83,0,0,73,0,1,0,0,0,16.991800,0.941463,0.000000,0.147727,0.943182,0.000000,0.294346,0.000000,0.829545,0.000000,0.011364,0.000000,0.193089,0.010698
robust_mpc_fallback,ood_action_shift,1,contact_rich_pick_and_place,out_of_distribution_action,88,21,88,84,0,0,65,0,5,0,0,0,17.106400,0.833390,0.000000,0.238636,0.954545,0.000000,0.251060,0.000000,0.738636,0.000000,0.056818,0.000000,0.194391,0.009470
robust_mpc_fallback,ood_action_shift,1,contact_rich_pick_and_place,multi_modal_valid_plans,88,8,0,0,88,13,51,0,13,0,0,0,8.969800,2.036374,0.000000,0.090909,0.000000,0.147727,0.112099,0.000000,0.579545,0.000000,0.147727,0.000000,0.101930,0.023141
robust_mpc_fallback,ood_action_shift,1,contact_rich_pick_and_place,sensor_corruption,88,11,88,28,0,0,47,0,1,0,0,0,10.688800,11.575129,0.000000,0.125000,0.318182,0.000000,0.138930,0.000000,0.534091,0.000000,0.011364,0.000000,0.121464,0.131536
robust_mpc_fallback,ood_action_shift,1,contact_rich_pick_and_place,controller_instability,88,19,88,86,0,0,54,0,1,0,0,0,17.335600,14.457154,0.000000,0.215909,0.977273,0.000000,0.125841,0.000000,0.613636,0.000000,0.011364,0.000000,0.196995,0.164286
robust_mpc_fallback,ood_action_shift,1,deformable_object_handling,epistemic_unknown,88,15,88,20,0,0,54,0,3,0,0,0,9.912000,10.777677,0.000000,0.170455,0.227273,0.000000,0.107989,0.000000,0.613636,0.000000,0.034091,0.000000,0.112636,0.122474
robust_mpc_fallback,ood_action_shift,1,deformable_object_handling,aleatoric_sensor_noise,88,11,0,0,88,5,58,0,5,0,0,0,8.088000,1.643037,0.000000,0.125000,0.000000,0.056818,0.076789,0.000000,0.659091,0.000000,0.056818,0.000000,0.091909,0.018671
robust_mpc_fallback,ood_action_shift,1,deformable_object_handling,model_misspecification,88,14,88,81,0,0,70,0,4,0,0,0,17.329600,1.553889,0.000000,0.159091,0.920455,0.000000,0.292694,0.000000,0.795455,0.000000,0.045455,0.000000,0.196927,0.017658
