seed,method,stress_level,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
1,failure_aware_rl_recovery,0.110000,48,0.696497,0.040734,0.087676,0.010762,0.277778,0.061000,0.128472,0.094421,0.020833,0.018518,0.174598,0.016545,0.160789,0.046232,0.381391,0.051264,0.576389,0.112152,1.000000,0.000000
1,failure_aware_rl_recovery,0.220000,48,0.685833,0.041400,0.091264,0.011768,0.229167,0.052038,0.125000,0.094551,0.034722,0.030693,0.176225,0.016548,0.170513,0.048786,0.361695,0.053190,0.576389,0.109593,1.000000,0.000000
1,failure_aware_rl_recovery,0.330000,48,0.683919,0.040625,0.088565,0.011201,0.250000,0.054154,0.121528,0.092139,0.055556,0.041646,0.183874,0.015696,0.161789,0.046201,0.360364,0.051424,0.621528,0.102353,1.000000,0.000000
1,failure_aware_rl_recovery,0.440000,48,0.685977,0.039170,0.087982,0.010214,0.250000,0.050540,0.125000,0.094551,0.045139,0.033325,0.184444,0.015996,0.152531,0.044885,0.363306,0.048721,0.614583,0.100684,1.000000,0.000000
1,failure_aware_rl_recovery,0.560000,48,0.689457,0.037624,0.081807,0.009345,0.239583,0.053190,0.125000,0.094551,0.083333,0.048632,0.197186,0.014000,0.131946,0.040887,0.371452,0.045447,0.690972,0.084787,1.000000,0.000000
1,failure_aware_rl_recovery,0.670000,48,0.678644,0.037101,0.082708,0.009256,0.218750,0.040287,0.131944,0.091737,0.086806,0.049585,0.201639,0.013769,0.136271,0.040568,0.355538,0.044371,0.711806,0.084647,1.000000,0.000000
1,failure_aware_rl_recovery,0.780000,48,0.675603,0.036606,0.083914,0.009830,0.180556,0.041074,0.118056,0.089651,0.090278,0.050501,0.203282,0.013795,0.136442,0.041744,0.348696,0.045360,0.708333,0.082244,1.000000,0.000000
1,failure_aware_rl_recovery,0.890000,48,0.680134,0.033544,0.079864,0.009166,0.222222,0.052678,0.118056,0.089651,0.125000,0.064150,0.212485,0.011946,0.122933,0.037030,0.355695,0.039764,0.753472,0.069453,1.000000,0.000000
1,failure_aware_rl_recovery,1.000000,48,0.667718,0.036057,0.079194,0.008689,0.177083,0.043937,0.125000,0.092016,0.121528,0.067203,0.215627,0.012924,0.122779,0.037786,0.342552,0.041580,0.774306,0.074386,1.000000,0.000000
1,information_gain_probe_policy,0.000000,48,0.585156,0.013377,0.097352,0.012940,0.454861,0.054796,0.368056,0.132635,0.065972,0.040966,0.216379,0.012974,0.323309,0.044125,0.219516,0.040634,0.704861,0.089271,1.000000,0.000000
1,information_gain_probe_policy,0.110000,48,0.579881,0.013019,0.097513,0.012763,0.503472,0.059553,0.375000,0.131755,0.065972,0.045350,0.218584,0.013364,0.319837,0.043530,0.212343,0.040476,0.708333,0.090982,1.000000,0.000000
1,information_gain_probe_policy,0.220000,48,0.577077,0.012858,0.095302,0.012085,0.472222,0.055306,0.395833,0.131441,0.072917,0.044472,0.223765,0.013248,0.311036,0.041249,0.210776,0.037707,0.732639,0.087936,1.000000,0.000000
1,information_gain_probe_policy,0.330000,48,0.565348,0.011385,0.098463,0.013785,0.434028,0.052142,0.399306,0.130761,0.100694,0.058147,0.226752,0.012813,0.320976,0.041489,0.190003,0.038054,0.732639,0.081225,1.000000,0.000000
1,information_gain_probe_policy,0.440000,48,0.563416,0.012326,0.094589,0.011926,0.420139,0.066673,0.381944,0.124162,0.118056,0.063749,0.235076,0.010085,0.313136,0.040429,0.190767,0.036944,0.774306,0.065600,1.000000,0.000000
1,information_gain_probe_policy,0.560000,48,0.556970,0.011176,0.094172,0.010691,0.392361,0.058754,0.406250,0.123378,0.107639,0.059553,0.236793,0.010982,0.306309,0.035390,0.184035,0.032920,0.774306,0.069793,1.000000,0.000000
1,information_gain_probe_policy,0.670000,48,0.534205,0.012731,0.101523,0.013799,0.440972,0.054580,0.399306,0.127092,0.125000,0.067736,0.240311,0.011433,0.335664,0.042994,0.142636,0.038986,0.770833,0.068517,1.000000,0.000000
1,information_gain_probe_policy,0.780000,48,0.533800,0.011033,0.096312,0.010865,0.440972,0.057121,0.385417,0.124996,0.121528,0.068596,0.244331,0.011256,0.320469,0.035832,0.150882,0.032940,0.788194,0.067203,1.000000,0.000000
1,information_gain_probe_policy,0.890000,48,0.531001,0.011591,0.091277,0.010988,0.406250,0.048541,0.399306,0.122544,0.145833,0.078793,0.253775,0.010370,0.311663,0.035474,0.151784,0.031482,0.829861,0.061890,0.996528,0.006806
1,information_gain_probe_policy,1.000000,48,0.524353,0.012825,0.088716,0.009352,0.357639,0.055012,0.434028,0.124839,0.159722,0.084209,0.262934,0.008794,0.305960,0.031677,0.145124,0.027939,0.871528,0.052594,1.000000,0.000000
1,oracle_disagreement_type,0.000000,48,0.691470,0.030558,0.069780,0.003110,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.155284,0.017033,0.113571,0.027904,0.429255,0.031906,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,0.110000,48,0.686302,0.030498,0.071193,0.003280,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.157416,0.017398,0.112694,0.029003,0.419485,0.032495,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,0.220000,48,0.678276,0.030978,0.072861,0.003035,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.159547,0.017765,0.115512,0.029219,0.406300,0.032017,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,0.330000,48,0.666938,0.032880,0.075295,0.003788,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.161678,0.018131,0.122863,0.030915,0.388115,0.035367,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,0.440000,48,0.668225,0.030841,0.074687,0.003037,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.163809,0.018498,0.114655,0.029628,0.389248,0.031485,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,0.560000,48,0.656356,0.032771,0.077710,0.003625,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.166134,0.018898,0.121245,0.032032,0.369099,0.035197,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,0.670000,48,0.644194,0.033561,0.080551,0.003214,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.168266,0.019265,0.129103,0.031688,0.349196,0.034081,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,0.780000,48,0.641081,0.033601,0.080837,0.003836,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.170397,0.019633,0.127389,0.032517,0.343962,0.035085,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,0.890000,48,0.636994,0.033138,0.081395,0.003630,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.172528,0.020000,0.126293,0.032045,0.337155,0.033676,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,1.000000,48,0.624201,0.034929,0.084479,0.003641,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.174659,0.020368,0.134997,0.033441,0.316086,0.036061,0.750000,0.123796,1.000000,0.000000
1,recovery_first_policy,0.000000,48,0.716379,0.034986,0.092885,0.012076,0.243056,0.054118,0.121528,0.092139,0.045139,0.033325,0.160471,0.014831,0.162301,0.042258,0.398939,0.046896,0.559028,0.103159,0.996528,0.006806
1,recovery_first_policy,0.110000,48,0.713740,0.032049,0.095234,0.011966,0.239583,0.051381,0.114583,0.087080,0.055556,0.035516,0.162018,0.014010,0.160661,0.041675,0.390813,0.044269,0.559028,0.095541,1.000000,0.000000
1,recovery_first_policy,0.220000,48,0.716391,0.033774,0.091873,0.011853,0.215278,0.044528,0.125000,0.094551,0.065972,0.049346,0.168202,0.014930,0.146212,0.041319,0.396529,0.044742,0.590278,0.099646,1.000000,0.000000
1,recovery_first_policy,0.330000,48,0.710899,0.034459,0.086967,0.011934,0.170139,0.039496,0.121528,0.092139,0.107639,0.057943,0.180090,0.012569,0.142318,0.043501,0.391218,0.046930,0.656250,0.082763,0.989583,0.011534
1,recovery_first_policy,0.440000,48,0.690900,0.028922,0.089402,0.011494,0.170139,0.041823,0.114583,0.087622,0.097222,0.054877,0.176485,0.012927,0.160605,0.037492,0.364566,0.039210,0.618056,0.082507,0.972222,0.017758
1,recovery_first_policy,0.560000,48,0.682546,0.030109,0.080557,0.009884,0.201389,0.053236,0.104167,0.080573,0.083333,0.051467,0.185917,0.014169,0.150128,0.037875,0.363721,0.040160,0.663194,0.088338,0.947917,0.026019
1,recovery_first_policy,0.670000,48,0.686114,0.031508,0.080727,0.010327,0.163194,0.045088,0.114583,0.087080,0.125000,0.068431,0.195198,0.011765,0.141211,0.039302,0.362710,0.041981,0.711806,0.072616,0.958333,0.024797
1,recovery_first_policy,0.780000,48,0.679457,0.029599,0.078370,0.008327,0.218750,0.042570,0.114583,0.087080,0.100694,0.058955,0.196086,0.012611,0.138715,0.033787,0.358324,0.035925,0.704861,0.076114,0.947917,0.026019
1,recovery_first_policy,0.890000,48,0.648038,0.027474,0.074865,0.008067,0.156250,0.040579,0.093750,0.072724,0.097222,0.054008,0.199007,0.012644,0.163672,0.035520,0.324168,0.036556,0.708333,0.074392,0.909722,0.033635
1,recovery_first_policy,1.000000,48,0.665594,0.029117,0.074841,0.008635,0.138889,0.036823,0.118056,0.089651,0.121528,0.065057,0.207431,0.011660,0.137190,0.032203,0.341228,0.034565,0.750000,0.068085,0.934028,0.028754
1,risk_bounded_typed_disagreement_protocol_v5,0.000000,48,0.623120,0.012613,0.108865,0.013297,0.690972,0.045610,0.534722,0.109160,0.003472,0.006806,0.189245,0.015814,0.291679,0.033139,0.251146,0.029804,0.541667,0.108961,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,0.110000,48,0.609398,0.018168,0.114843,0.017361,0.656250,0.043937,0.527778,0.116851,0.000000,0.000000,0.190159,0.017306,0.308547,0.048243,0.223632,0.046365,0.534722,0.116293,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,0.220000,48,0.607258,0.015001,0.112493,0.014948,0.583333,0.060741,0.538194,0.114358,0.000000,0.000000,0.193944,0.017464,0.297800,0.038460,0.224012,0.035867,0.552083,0.114324,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,0.330000,48,0.591427,0.015355,0.121085,0.014593,0.531250,0.051150,0.500000,0.104304,0.003472,0.006806,0.189410,0.016082,0.318525,0.039582,0.192453,0.035603,0.513889,0.105132,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,0.440000,48,0.616815,0.018534,0.106616,0.011663,0.576389,0.068747,0.576389,0.106972,0.003472,0.006806,0.200549,0.016267,0.262026,0.032965,0.241876,0.030811,0.583333,0.105655,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,0.560000,48,0.601706,0.019756,0.113615,0.011884,0.607639,0.061890,0.552083,0.103920,0.000000,0.000000,0.198715,0.016418,0.277691,0.034915,0.212653,0.032977,0.559028,0.104977,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,0.670000,48,0.599288,0.023253,0.112300,0.010195,0.513889,0.059030,0.569444,0.101934,0.006944,0.009522,0.202912,0.015695,0.268110,0.032792,0.210190,0.031532,0.583333,0.101079,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,0.780000,48,0.595986,0.021893,0.109444,0.011667,0.548611,0.054118,0.590278,0.107852,0.003472,0.006806,0.208847,0.017996,0.262335,0.032321,0.209016,0.031667,0.604167,0.109016,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,0.890000,48,0.601026,0.024826,0.106071,0.008647,0.506944,0.059924,0.586806,0.104751,0.006944,0.009522,0.211861,0.016767,0.244079,0.032211,0.219368,0.031110,0.618056,0.105188,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,1.000000,48,0.581351,0.022767,0.111173,0.010636,0.493056,0.062247,0.583333,0.105655,0.010417,0.020417,0.213537,0.017664,0.264554,0.033296,0.186530,0.030682,0.614583,0.105725,0.996528,0.006806
1,robust_mpc_fallback,0.000000,48,0.643358,0.032353,0.111057,0.013602,0.197917,0.047307,0.225694,0.112796,0.017361,0.014556,0.135982,0.012539,0.245419,0.050040,0.303082,0.052270,0.447917,0.110537,0.996528,0.006806
1,robust_mpc_fallback,0.110000,48,0.653211,0.029175,0.104931,0.012653,0.187500,0.049236,0.225694,0.112796,0.034722,0.025657,0.144552,0.012306,0.216959,0.044942,0.321176,0.046305,0.513889,0.105581,1.000000,0.000000
1,robust_mpc_fallback,0.220000,48,0.639778,0.033312,0.112412,0.014648,0.243056,0.042350,0.232639,0.116204,0.041667,0.032984,0.142050,0.012993,0.235723,0.053586,0.292272,0.054435,0.482639,0.110144,0.996528,0.006806
1,robust_mpc_fallback,0.330000,48,0.632970,0.031976,0.113961,0.014848,0.184028,0.042663,0.225694,0.113215,0.059028,0.035723,0.147206,0.011982,0.238781,0.052614,0.278447,0.053537,0.517361,0.098347,0.996528,0.006806
1,robust_mpc_fallback,0.440000,48,0.638648,0.031000,0.105840,0.012428,0.170139,0.041823,0.239583,0.119086,0.048611,0.032198,0.151713,0.012925,0.213914,0.047319,0.295782,0.047004,0.538194,0.103044,0.982639,0.014556
1,robust_mpc_fallback,0.560000,48,0.639913,0.032743,0.102275,0.012398,0.156250,0.043937,0.243056,0.120685,0.059028,0.041823,0.159795,0.013206,0.197062,0.048023,0.299232,0.049822,0.593750,0.103806,0.982639,0.017506
1,robust_mpc_fallback,0.670000,48,0.632070,0.028787,0.101311,0.013281,0.163194,0.049106,0.229167,0.114930,0.121528,0.069962,0.170952,0.011597,0.200618,0.045823,0.284172,0.044844,0.666667,0.087537,0.975694,0.019427
1,robust_mpc_fallback,0.780000,48,0.614801,0.030563,0.101305,0.011315,0.197917,0.043122,0.218750,0.109246,0.097222,0.052227,0.170908,0.010589,0.214481,0.046288,0.262364,0.046246,0.649306,0.079161,0.954861,0.027059
1,robust_mpc_fallback,0.890000,48,0.609100,0.026977,0.097826,0.010252,0.163194,0.040676,0.215278,0.107413,0.114583,0.061635,0.176638,0.010261,0.211053,0.039031,0.257250,0.038040,0.677083,0.074333,0.940972,0.026618
1,robust_mpc_fallback,1.000000,48,0.601634,0.026826,0.095807,0.007840,0.128472,0.040384,0.204861,0.103044,0.100694,0.055653,0.182562,0.009765,0.206665,0.037132,0.248552,0.036596,0.708333,0.069800,0.934028,0.028754
1,worldbench_diagnostic_probe,0.000000,48,0.594413,0.010190,0.073868,0.009604,0.513889,0.059030,0.378472,0.137806,0.222222,0.112731,0.248332,0.005167,0.284753,0.030992,0.258072,0.027684,0.954861,0.031875,1.000000,0.000000
1,worldbench_diagnostic_probe,0.110000,48,0.585857,0.010215,0.073568,0.009083,0.541667,0.059562,0.378472,0.137806,0.222222,0.112731,0.252777,0.004661,0.285117,0.030609,0.247063,0.027456,0.965278,0.029111,1.000000,0.000000
1,worldbench_diagnostic_probe,0.220000,48,0.575248,0.010342,0.074283,0.009050,0.503472,0.067729,0.378472,0.137806,0.222222,0.113150,0.256484,0.004988,0.289525,0.030573,0.232287,0.027206,0.968750,0.030224,1.000000,0.000000
1,worldbench_diagnostic_probe,0.330000,48,0.563599,0.010591,0.075960,0.010272,0.475694,0.047639,0.381944,0.137193,0.239583,0.119086,0.261123,0.004018,0.297277,0.032271,0.213701,0.028317,0.975694,0.019427,1.000000,0.000000
1,worldbench_diagnostic_probe,0.440000,48,0.558392,0.011877,0.075816,0.009921,0.500000,0.059163,0.381944,0.137193,0.232639,0.115797,0.263699,0.003898,0.296895,0.032295,0.207008,0.030233,0.972222,0.017758,1.000000,0.000000
1,worldbench_diagnostic_probe,0.560000,48,0.546935,0.011066,0.076264,0.009749,0.479167,0.060448,0.388889,0.136285,0.236111,0.118260,0.268726,0.004085,0.299298,0.030882,0.191046,0.028448,0.982639,0.020027,1.000000,0.000000
1,worldbench_diagnostic_probe,0.670000,48,0.533111,0.010778,0.079957,0.010040,0.427083,0.059088,0.392361,0.135643,0.225694,0.113215,0.268985,0.004428,0.309383,0.031398,0.168916,0.028437,0.965278,0.023742,1.000000,0.000000
1,worldbench_diagnostic_probe,0.780000,48,0.527949,0.011491,0.080698,0.010609,0.451389,0.057508,0.395833,0.134992,0.225694,0.114047,0.270695,0.005251,0.310424,0.033230,0.160926,0.030073,0.958333,0.028357,1.000000,0.000000
1,worldbench_diagnostic_probe,0.890000,48,0.524873,0.010411,0.077067,0.009358,0.413194,0.064510,0.406250,0.134388,0.236111,0.117859,0.277469,0.003485,0.302349,0.028854,0.161098,0.025196,0.982639,0.017506,1.000000,0.000000
1,worldbench_diagnostic_probe,1.000000,48,0.506908,0.009886,0.080785,0.009777,0.381944,0.055838,0.399306,0.134329,0.232639,0.116204,0.279967,0.004068,0.317879,0.030073,0.133205,0.026308,0.975694,0.019427,1.000000,0.000000
2,bayesian_active_model_selection,0.000000,48,0.604715,0.013076,0.115604,0.016529,0.430556,0.051314,0.503472,0.110680,0.013889,0.021383,0.155956,0.015659,0.301306,0.045940,0.241216,0.041533,0.517361,0.107537,1.000000,0.000000
2,bayesian_active_model_selection,0.110000,48,0.593183,0.013634,0.120795,0.018783,0.496528,0.056287,0.493056,0.112993,0.017361,0.017506,0.156602,0.016194,0.316320,0.052093,0.217811,0.047977,0.510417,0.108049,1.000000,0.000000
2,bayesian_active_model_selection,0.220000,48,0.599187,0.012640,0.113650,0.014873,0.465278,0.060709,0.503472,0.106320,0.020833,0.023068,0.161175,0.015538,0.288297,0.039853,0.236335,0.035312,0.538194,0.103958,1.000000,0.000000
2,bayesian_active_model_selection,0.330000,48,0.595033,0.018905,0.113164,0.016685,0.427083,0.064449,0.545139,0.111637,0.031250,0.034602,0.169278,0.016022,0.283618,0.047575,0.227577,0.044227,0.583333,0.106102,1.000000,0.000000
2,bayesian_active_model_selection,0.440000,48,0.594861,0.016074,0.111104,0.014072,0.402778,0.052227,0.552083,0.110537,0.031250,0.026913,0.171843,0.015517,0.272191,0.037987,0.230142,0.034474,0.586806,0.101541,1.000000,0.000000
2,bayesian_active_model_selection,0.560000,48,0.590100,0.017694,0.110947,0.015123,0.423611,0.059130,0.562500,0.113271,0.034722,0.035013,0.176015,0.016338,0.269335,0.042250,0.222806,0.038822,0.604167,0.104587,1.000000,0.000000
2,bayesian_active_model_selection,0.670000,48,0.589745,0.019643,0.105296,0.010895,0.413194,0.050530,0.586806,0.109174,0.034722,0.030693,0.182526,0.015647,0.249990,0.033914,0.229561,0.030393,0.638889,0.097910,0.996528,0.006806
2,bayesian_active_model_selection,0.780000,48,0.568199,0.020730,0.121444,0.016711,0.329861,0.064142,0.503472,0.105874,0.020833,0.020917,0.171163,0.016401,0.291130,0.050909,0.180445,0.046795,0.555556,0.102165,0.996528,0.006806
2,bayesian_active_model_selection,0.890000,48,0.584652,0.019010,0.106148,0.009879,0.333333,0.056714,0.597222,0.106473,0.031250,0.026913,0.186680,0.016107,0.241301,0.029289,0.220451,0.026821,0.645833,0.097081,1.000000,0.000000
2,bayesian_active_model_selection,1.000000,48,0.558149,0.019398,0.120557,0.012328,0.361111,0.061771,0.531250,0.098547,0.048611,0.036339,0.180707,0.013756,0.285438,0.036022,0.166429,0.032411,0.593750,0.083616,1.000000,0.000000
2,conformal_risk_filter,0.000000,48,0.350277,0.036725,0.088633,0.012951,0.284722,0.048591,0.038194,0.024296,0.086806,0.055865,0.150933,0.012379,0.586850,0.053911,-0.044327,0.052107,0.496528,0.070467,0.572917,0.065900
2,conformal_risk_filter,0.110000,48,0.288261,0.028737,0.076172,0.012733,0.281250,0.051610,0.024306,0.019427,0.107639,0.057121,0.167219,0.010586,0.648140,0.045769,-0.114009,0.042432,0.576389,0.060709,0.465278,0.054985
2,conformal_risk_filter,0.220000,48,0.278722,0.038288,0.067297,0.012260,0.211806,0.046381,0.034722,0.037618,0.111111,0.062532,0.173543,0.012309,0.639193,0.052668,-0.114561,0.049352,0.614583,0.069566,0.437500,0.069884
2,conformal_risk_filter,0.330000,48,0.260739,0.037248,0.056237,0.011314,0.225694,0.046125,0.041667,0.032984,0.111111,0.065488,0.183710,0.012605,0.636456,0.051473,-0.125261,0.048366,0.673611,0.072105,0.392361,0.069112
2,conformal_risk_filter,0.440000,48,0.238053,0.030850,0.054603,0.010838,0.197917,0.052067,0.034722,0.029111,0.135417,0.072562,0.189274,0.010351,0.658218,0.043796,-0.155886,0.040517,0.701389,0.059130,0.357639,0.056705
2,conformal_risk_filter,0.560000,48,0.266759,0.029949,0.067827,0.011926,0.208333,0.054589,0.045139,0.037342,0.149306,0.078561,0.180692,0.010095,0.628656,0.037941,-0.136514,0.035418,0.659722,0.059130,0.420139,0.055865
2,conformal_risk_filter,0.670000,48,0.224979,0.033985,0.050319,0.011368,0.208333,0.044038,0.059028,0.042939,0.177083,0.094504,0.200900,0.009718,0.653335,0.043440,-0.173784,0.041070,0.777778,0.055306,0.329861,0.061121
2,conformal_risk_filter,0.780000,48,0.239692,0.032368,0.049065,0.009496,0.177083,0.047056,0.079861,0.049585,0.156250,0.081612,0.198676,0.008592,0.622511,0.043034,-0.150936,0.039886,0.767361,0.051227,0.347222,0.054877
2,conformal_risk_filter,0.890000,48,0.213158,0.037169,0.042401,0.010615,0.250000,0.042396,0.076389,0.052340,0.170139,0.089930,0.208381,0.009397,0.642048,0.045276,-0.180296,0.042586,0.819444,0.053125,0.298611,0.065216
2,conformal_risk_filter,1.000000,48,0.206193,0.032738,0.045959,0.011977,0.152778,0.045448,0.076389,0.048591,0.201389,0.101060,0.208840,0.009085,0.648806,0.036073,-0.196939,0.034063,0.819444,0.051314,0.291667,0.060350
2,failure_aware_rl_recovery,0.000000,48,0.694579,0.042239,0.093130,0.012466,0.263889,0.061387,0.125000,0.094551,0.027778,0.029715,0.168260,0.016752,0.179715,0.050655,0.371910,0.055381,0.534722,0.115477,1.000000,0.000000
